Source,Target,Weight,Type
丹青生,桑三娘,2,Directed
丹青生,汉子,1,Directed
丹青生,王诚,2,Directed
丹青生,祖千秋,1,Directed
丹青生,秃笔翁,38,Directed
丹青生,绿竹翁,1,Directed
丹青生,陆大有,1,Directed
丹青生,风清扬,4,Directed
丹青生,鲍大楚,4,Directed
丹青生,黄钟公,22,Directed
丹青生,黑白子,44,Directed
义生,汉子,1,Directed
义生,程青竹,1,Directed
义生,袁承志,1,Directed
乌旺阿普,周芷若,1,Directed
乌旺阿普,哑巴,3,Directed
乌旺阿普,张无忌,3,Directed
乌旺阿普,杨逍,1,Directed
乌旺阿普,灭绝师太,3,Directed
乌旺阿普,范遥,6,Directed
乌旺阿普,赵敏,4,Directed
乌旺阿普,韦一笑,1,Directed
乌旺阿普,鹤笔翁,1,Directed
乌旺阿普,鹿杖客,6,Directed
乌老大,丁春秋,5,Directed
乌老大,不平道人,28,Directed
乌老大,乔峰,1,Directed
乌老大,云岛主,1,Directed
乌老大,公冶乾,3,Directed
乌老大,包不同,14,Directed
乌老大,卓不凡,1,Directed
乌老大,司空玄,1,Directed
乌老大,哈大霸,3,Directed
乌老大,哑巴,6,Directed
乌老大,大苦,1,Directed
乌老大,慕容复,32,Directed
乌老大,慧方,2,Directed
乌老大,无崖子,5,Directed
乌老大,李秋水,7,Directed
乌老大,桑土公,5,Directed
乌老大,梅剑,1,Directed
乌老大,段正明,1,Directed
乌老大,段誉,22,Directed
乌老大,汉子,4,Directed
乌老大,游坦之,4,Directed
乌老大,玄难,1,Directed
乌老大,王语嫣,14,Directed
乌老大,符敏仪,1,Directed
乌老大,胖子,4,Directed
乌老大,苏星河,3,Directed
乌老大,莫大,1,Directed
乌老大,虚竹,55,Directed
乌老大,说不得,1,Directed
乌老大,辛双清,1,Directed
乌老大,邓百川,9,Directed
乌老大,阿紫,4,Directed
乌老大,风波恶,4,Directed
乐厚,不戒和尚,2,Directed
乐厚,东方不败,1,Directed
乐厚,令狐冲,18,Directed
乐厚,仪和,1,Directed
乐厚,仪琳,1,Directed
乐厚,冲虚,4,Directed
乐厚,冲虚道长,1,Directed
乐厚,向问天,3,Directed
乐厚,左冷禅,5,Directed
乐厚,方生,1,Directed
乐厚,方证,5,Directed
乐厚,林平之,2,Directed
乐厚,汉子,1,Directed
乐厚,田伯光,1,Directed
乐厚,祖千秋,1,Directed
乐厚,老头子,1,Directed
乐厚,莫大,1,Directed
乐厚,蓝凤凰,3,Directed
乐厚,风清扬,1,Directed
乔寨主,一灯大师,1,Directed
乔寨主,哑巴,1,Directed
乔寨主,哑梢公,1,Directed
乔寨主,大汉,1,Directed
乔寨主,汉子,1,Directed
乔寨主,郭靖,1,Directed
乔寨主,黄蓉,1,Directed
乔峰,丁春秋,4,Directed
乔峰,不平道人,1,Directed
乔峰,乌老大,1,Directed
乔峰,云中鹤,6,Directed
乔峰,令狐冲,1,Directed
乔峰,传功长老,7,Directed
乔峰,傅思归,1,Directed
乔峰,全冠清,26,Directed
乔峰,公冶乾,5,Directed
乔峰,农夫,1,Directed
乔峰,农妇,1,Directed
乔峰,出尘子,1,Directed
乔峰,刘竹庄,1,Directed
乔峰,包不同,10,Directed
乔峰,单伯山,4,Directed
乔峰,单叔山,2,Directed
乔峰,单季山,3,Directed
乔峰,单小山,2,Directed
乔峰,单正,31,Directed
乔峰,吴长风,8,Directed
乔峰,大汉,18,Directed
乔峰,大苦,1,Directed
乔峰,奚长老,6,Directed
乔峰,宋长老,15,Directed
乔峰,小沙弥,3,Directed
乔峰,少妇,1,Directed
乔峰,店伴,2,Directed
乔峰,张信,2,Directed
乔峰,张全祥,4,Directed
乔峰,徐长老,39,Directed
乔峰,慕容博,1,Directed
乔峰,慕容复,24,Directed
乔峰,慧方,1,Directed
乔峰,执法长老,9,Directed
乔峰,摘星子,7,Directed
乔峰,易大彪,1,Directed
乔峰,智光大师,14,Directed
乔峰,朴者和尚,3,Directed
乔峰,李春来,2,Directed
乔峰,杨过,1,Directed
乔峰,止清,23,Directed
乔峰,段延庆,3,Directed
乔峰,段正淳,5,Directed
乔峰,段誉,39,Directed
乔峰,汉子,23,Directed
乔峰,波罗星,1,Directed
乔峰,清风,1,Directed
乔峰,游坦之,8,Directed
乔峰,游驹,6,Directed
乔峰,游骥,10,Directed
乔峰,玄寂,20,Directed
乔峰,玄慈,18,Directed
乔峰,玄痛,1,Directed
乔峰,玄苦,31,Directed
乔峰,玄难,27,Directed
乔峰,王夫人,1,Directed
乔峰,王语嫣,17,Directed
乔峰,白世镜,17,Directed
乔峰,祁六三,1,Directed
乔峰,胖子,1,Directed
乔峰,胡斐,1,Directed
乔峰,莫大,1,Directed
乔峰,萧远山,1,Directed
乔峰,虚竹,2,Directed
乔峰,说不得,2,Directed
乔峰,谭公,41,Directed
乔峰,谭婆,36,Directed
乔峰,谭青,4,Directed
乔峰,赫连铁树,3,Directed
乔峰,赵钱孙,46,Directed
乔峰,邓百川,2,Directed
乔峰,郭靖,1,Directed
乔峰,阿朱,146,Directed
乔峰,阿碧,9,Directed
乔峰,阿紫,8,Directed
乔峰,陈孤雁,4,Directed
乔峰,风波恶,16,Directed
乔峰,马夫人,29,Directed
乔峰,高升泰,1,Directed
乔峰,鲍千灵,14,Directed
乔福,大苦,1,Directed
乔福,小凤,5,Directed
乔福,张无忌,8,Directed
乔福,朱九真,2,Directed
乔福,汉子,1,Directed
九死生,人厨子,1,Directed
九死生,张一氓,1,Directed
九死生,朱子柳,1,Directed
九死生,百草仙,2,Directed
九死生,郭芙,1,Directed
九死生,郭襄,1,Directed
九死生,韩无垢,1,Directed
九死生,黄蓉,2,Directed
九难,何惕守,1,Directed
九难,关安基,2,Directed
九难,冯不破,1,Directed
九难,冯锡范,3,Directed
九难,冯难敌,4,Directed
九难,双儿,3,Directed
九难,吴三桂,27,Directed
九难,吴六奇,1,Directed
九难,吴应熊,2,Directed
九难,吴立身,3,Directed
九难,哑巴,1,Directed
九难,大汉,6,Directed
九难,安大娘,1,Directed
九难,安小慧,1,Directed
九难,崔希敏,1,Directed
九难,崔秋山,1,Directed
九难,建宁公主,5,Directed
九难,徐天川,6,Directed
九难,慕容博,1,Directed
九难,敖彪,1,Directed
九难,施琅,1,Directed
九难,木桑道长,1,Directed
九难,李力世,2,Directed
九难,李岩,1,Directed
九难,李自成,15,Directed
九难,杨溢之,1,Directed
九难,柳大洪,1,Directed
九难,桑结,2,Directed
九难,樊纲,1,Directed
九难,段誉,1,Directed
九难,汉子,3,Directed
九难,沐剑声,2,Directed
九难,沐剑屏,1,Directed
九难,洪胜海,1,Directed
九难,澄观,2,Directed
九难,玉真子,1,Directed
九难,祁清彪,1,Directed
九难,穆人清,2,Directed
九难,红娘子,1,Directed
九难,胖子,1,Directed
九难,苏菲亚,1,Directed
九难,葛尔丹,1,Directed
九难,袁承志,4,Directed
九难,郑克爽,17,Directed
九难,钱老本,4,Directed
九难,阿九,2,Directed
九难,陈圆圆,7,Directed
九难,陈近南,3,Directed
九难,韦小宝,66,Directed
九难,风际中,3,Directed
九难,高里津,1,Directed
九难,鳌拜,2,Directed
九难,黄真,2,Directed
书僮,万庆澜,2,Directed
书僮,于万亭,1,Directed
书僮,余鱼同,3,Directed
书僮,卫春华,5,Directed
书僮,双儿,3,Directed
书僮,周仲英,4,Directed
书僮,周威信,1,Directed
书僮,周绮,2,Directed
书僮,周英杰,1,Directed
书僮,孟健雄,3,Directed
书僮,安健刚,2,Directed
书僮,常伯志,1,Directed
书僮,常赫志,1,Directed
书僮,常长风,2,Directed
书僮,张康,1,Directed
书僮,张朝唐,1,Directed
书僮,归二娘,1,Directed
书僮,归辛树,1,Directed
书僮,归钟,1,Directed
书僮,徐天宏,4,Directed
书僮,心溪,1,Directed
书僮,心砚,7,Directed
书僮,文泰来,4,Directed
书僮,无尘道人,2,Directed
书僮,明珠,1,Directed
书僮,李可秀,2,Directed
书僮,李沅芷,1,Directed
书僮,杨成协,4,Directed
书僮,汤沛,1,Directed
书僮,白振,1,Directed
书僮,皇甫阁,1,Directed
书僮,盖一鸣,2,Directed
书僮,石双英,2,Directed
书僮,福康安,1,Directed
书僮,程灵素,1,Directed
书僮,章进,3,Directed
书僮,胡斐,1,Directed
书僮,花剑影,2,Directed
书僮,萧中慧,1,Directed
书僮,蒋四根,1,Directed
书僮,袁冠南,1,Directed
书僮,赵半山,2,Directed
书僮,车夫,1,Directed
书僮,郭靖,2,Directed
书僮,陆冠英,1,Directed
书僮,陆菲青,2,Directed
书僮,陈家洛,8,Directed
书僮,陈近南,1,Directed
书僮,韦小宝,3,Directed
书僮,骆冰,2,Directed
书僮,黄蓉,2,Directed
书僮,黑熊,1,Directed
乾隆皇帝,周仲英,1,Directed
乾隆皇帝,商宝震,1,Directed
乾隆皇帝,少妇,1,Directed
乾隆皇帝,尹章垓,2,Directed
乾隆皇帝,张召重,1,Directed
乾隆皇帝,徐天宏,1,Directed
乾隆皇帝,徐铮,2,Directed
乾隆皇帝,德布,1,Directed
乾隆皇帝,文泰来,1,Directed
乾隆皇帝,无尘道长,1,Directed
乾隆皇帝,汤沛,1,Directed
乾隆皇帝,汪铁鹗,1,Directed
乾隆皇帝,玉如意,1,Directed
乾隆皇帝,王剑英,1,Directed
乾隆皇帝,皇太后,1,Directed
乾隆皇帝,皇太极,1,Directed
乾隆皇帝,相国夫人,1,Directed
乾隆皇帝,福康安,3,Directed
乾隆皇帝,老头子,1,Directed
乾隆皇帝,聂钺,1,Directed
乾隆皇帝,胡斐,4,Directed
乾隆皇帝,赛总管,1,Directed
乾隆皇帝,赵半山,1,Directed
乾隆皇帝,车夫,1,Directed
乾隆皇帝,陈家洛,6,Directed
乾隆皇帝,马春花,2,Directed
乾隆皇帝,骆冰,1,Directed
于万亭,书僮,1,Directed
于万亭,余鱼同,1,Directed
于万亭,元伤,1,Directed
于万亭,元悲,1,Directed
于万亭,元痛,1,Directed
于万亭,兆惠,1,Directed
于万亭,关明梅,1,Directed
于万亭,卫春华,2,Directed
于万亭,周仲英,3,Directed
于万亭,周大奶奶,1,Directed
于万亭,周绮,1,Directed
于万亭,大痴,1,Directed
于万亭,大癫,1,Directed
于万亭,大苦,1,Directed
于万亭,天虹禅师,1,Directed
于万亭,天镜,2,Directed
于万亭,孟健雄,1,Directed
于万亭,安健刚,1,Directed
于万亭,张召重,2,Directed
于万亭,徐天宏,2,Directed
于万亭,心砚,3,Directed
于万亭,成璜,2,Directed
于万亭,文泰来,8,Directed
于万亭,无尘道人,1,Directed
于万亭,无尘道长,1,Directed
于万亭,木卓伦,1,Directed
于万亭,李可秀,2,Directed
于万亭,杨成协,2,Directed
于万亭,汉子,2,Directed
于万亭,瑞大林,2,Directed
于万亭,白振,3,Directed
于万亭,石双英,1,Directed
于万亭,童兆和,1,Directed
于万亭,袁士霄,1,Directed
于万亭,赵半山,2,Directed
于万亭,阎世章,1,Directed
于万亭,阎世魁,1,Directed
于万亭,陆菲青,4,Directed
于万亭,陈家洛,8,Directed
于万亭,陈正德,1,Directed
于万亭,霍阿伊,1,Directed
于万亭,霍青桐,1,Directed
于万亭,骆冰,3,Directed
于万亭,黑熊,1,Directed
于人豪,令狐冲,3,Directed
于人豪,何三七,1,Directed
于人豪,余人彦,2,Directed
于人豪,余沧海,3,Directed
于人豪,侯人英,4,Directed
于人豪,劳德诺,5,Directed
于人豪,吉人通,1,Directed
于人豪,定逸,1,Directed
于人豪,岳灵珊,1,Directed
于人豪,方人智,12,Directed
于人豪,木高峰,1,Directed
于人豪,林平之,10,Directed
于人豪,林震南,5,Directed
于人豪,汉子,1,Directed
于人豪,洪人雄,4,Directed
于人豪,王夫人,2,Directed
于人豪,田伯光,1,Directed
于人豪,罗人杰,2,Directed
于人豪,贾人达,6,Directed
于人豪,郑萼,1,Directed
于人豪,陆大有,4,Directed
于八,丁春秋,1,Directed
于八,俞岱岩,1,Directed
于八,双儿,10,Directed
于八,周芷若,1,Directed
于八,周颠,1,Directed
于八,圆真,1,Directed
于八,小昭,1,Directed
于八,常遇春,1,Directed
于八,张三丰,1,Directed
于八,张无忌,3,Directed
于八,彭莹玉,1,Directed
于八,方怡,2,Directed
于八,杨逍,1,Directed
于八,殷梨亭,1,Directed
于八,纪晓芙,1,Directed
于八,胡青牛,1,Directed
于八,说不得,1,Directed
于八,赵敏,2,Directed
于八,车夫,3,Directed
于八,金花婆婆,1,Directed
于八,阳顶天,1,Directed
于八,阿紫,1,Directed
于八,陈友谅,1,Directed
于八,韦一笑,1,Directed
于八,韦小宝,12,Directed
于嫂,上官云,1,Directed
于嫂,不戒和尚,2,Directed
于嫂,仇松年,1,Directed
于嫂,令狐冲,19,Directed
于嫂,仪和,14,Directed
于嫂,仪清,14,Directed
于嫂,仪琳,9,Directed
于嫂,任我行,1,Directed
于嫂,冲虚,2,Directed
于嫂,冲虚道长,2,Directed
于嫂,劳德诺,1,Directed
于嫂,向问天,1,Directed
于嫂,吴天德,1,Directed
于嫂,定逸,2,Directed
于嫂,定静师太,4,Directed
于嫂,岳不群,1,Directed
于嫂,岳灵珊,2,Directed
于嫂,张夫人,1,Directed
于嫂,方生,1,Directed
于嫂,方证,3,Directed
于嫂,无色,3,Directed
于嫂,林平之,1,Directed
于嫂,汉子,3,Directed
于嫂,渡劫,1,Directed
于嫂,田伯光,2,Directed
于嫂,聋哑婆婆,1,Directed
于嫂,莫大,1,Directed
于嫂,郑萼,4,Directed
于嫂,陆大有,1,Directed
于管家,刘元鹤,2,Directed
于管家,宝树,5,Directed
于管家,平四,2,Directed
于管家,平阿四,3,Directed
于管家,曹云奇,1,Directed
于管家,琴儿,3,Directed
于管家,胡斐,7,Directed
于管家,苗人凤,1,Directed
于管家,苗若兰,10,Directed
云中鹤,乔峰,6,Directed
云中鹤,傅思归,5,Directed
云中鹤,公冶乾,1,Directed
云中鹤,刀白凤,3,Directed
云中鹤,努儿海,2,Directed
云中鹤,华赫艮,1,Directed
云中鹤,古笃诚,3,Directed
云中鹤,叶二娘,31,Directed
云中鹤,奚长老,3,Directed
云中鹤,岳老三,6,Directed
云中鹤,崔百泉,4,Directed
云中鹤,左子穆,5,Directed
云中鹤,巴天石,9,Directed
云中鹤,平婆婆,1,Directed
云中鹤,徐长老,1,Directed
云中鹤,慕容博,1,Directed
云中鹤,慕容复,2,Directed
云中鹤,摘星子,1,Directed
云中鹤,木婉清,31,Directed
云中鹤,本参,1,Directed
云中鹤,本因,1,Directed
云中鹤,本相,1,Directed
云中鹤,本观,1,Directed
云中鹤,朱丹臣,12,Directed
云中鹤,段延庆,15,Directed
云中鹤,段正明,1,Directed
云中鹤,段正淳,13,Directed
云中鹤,段誉,31,Directed
云中鹤,汉子,2,Directed
云中鹤,清风,1,Directed
云中鹤,王语嫣,9,Directed
云中鹤,瑞婆婆,1,Directed
云中鹤,甘宝宝,4,Directed
云中鹤,秦红棉,3,Directed
云中鹤,苏星河,1,Directed
云中鹤,范骅,3,Directed
云中鹤,莫大,1,Directed
云中鹤,虚竹,3,Directed
云中鹤,褚万里,6,Directed
云中鹤,谭青,5,Directed
云中鹤,赫连铁树,3,Directed
云中鹤,过彦之,2,Directed
云中鹤,邓百川,1,Directed
云中鹤,钟万仇,20,Directed
云中鹤,钟灵,20,Directed
云中鹤,阮星竹,1,Directed
云中鹤,阿紫,1,Directed
云中鹤,高升泰,5,Directed
云岛主,乌老大,1,Directed
云岛主,公冶乾,1,Directed
云岛主,慕容复,1,Directed
云岛主,段誉,1,Directed
云岛主,胖子,1,Directed
云岛主,虚竹,2,Directed
云岛主,邓百川,1,Directed
云素梅,方怡,1,Directed
云素梅,韦小宝,1,Directed
云鹤,俞岱岩,1,Directed
云鹤,吴三桂,1,Directed
云鹤,大汉,1,Directed
云鹤,宋远桥,6,Directed
云鹤,宫九佳,5,Directed
云鹤,张三丰,3,Directed
云鹤,张松溪,5,Directed
云鹤,张翠山,5,Directed
云鹤,殷无禄,1,Directed
云鹤,殷无福,1,Directed
云鹤,殷梨亭,4,Directed
云鹤,殷素素,1,Directed
云鹤,汉子,1,Directed
云鹤,祁天彪,6,Directed
云鹤,胡德第,1,Directed
云鹤,脚夫,1,Directed
云鹤,莫声谷,5,Directed
云鹤,都大锦,1,Directed
五姑,何太冲,17,Directed
五姑,宋远桥,1,Directed
五姑,张三丰,1,Directed
五姑,张无忌,16,Directed
五姑,张翠山,1,Directed
五姑,杨不悔,5,Directed
五姑,灭绝师太,2,Directed
五姑,班淑娴,4,Directed
五姑,简捷,1,Directed
五姑,纪晓芙,1,Directed
五姑,胡青牛,1,Directed
五姑,苏习之,1,Directed
五姑,莫声谷,1,Directed
五姑,詹春,7,Directed
五姑,谢逊,3,Directed
五姑,金花婆婆,1,Directed
五姑,鲜于通,1,Directed
五符,汉子,1,Directed
五符,韦小宝,1,Directed
人厨子,九死生,1,Directed
人厨子,圣因师太,2,Directed
人厨子,小棒头,1,Directed
人厨子,张一氓,3,Directed
人厨子,无常鬼,1,Directed
人厨子,无色,2,Directed
人厨子,朱子柳,1,Directed
人厨子,樊一翁,1,Directed
人厨子,百草仙,3,Directed
人厨子,郭芙,1,Directed
人厨子,郭襄,2,Directed
人厨子,郭靖,1,Directed
人厨子,韩无垢,1,Directed
人厨子,黄蓉,3,Directed
仇松年,上官云,1,Directed
仇松年,不戒和尚,2,Directed
仇松年,东方不败,1,Directed
仇松年,严三星,8,Directed
仇松年,于嫂,1,Directed
仇松年,令狐冲,12,Directed
仇松年,何足道,1,Directed
仇松年,余沧海,3,Directed
仇松年,冲虚道长,1,Directed
仇松年,刘正风,1,Directed
仇松年,司马大,3,Directed
仇松年,岳不群,7,Directed
仇松年,岳灵珊,1,Directed
仇松年,左冷禅,1,Directed
仇松年,张夫人,13,Directed
仇松年,方证,1,Directed
仇松年,林平之,2,Directed
仇松年,桃叶仙,1,Directed
仇松年,桃干仙,1,Directed
仇松年,桃枝仙,1,Directed
仇松年,桃根仙,1,Directed
仇松年,桃花仙,1,Directed
仇松年,游迅,11,Directed
仇松年,玉灵道人,9,Directed
仇松年,田伯光,2,Directed
仇松年,祖千秋,2,Directed
仇松年,老头子,1,Directed
仇松年,聋哑婆婆,1,Directed
仇松年,西宝,7,Directed
仇松年,计无施,2,Directed
仇松年,黄伯流,2,Directed
令狐冲,丁勉,6,Directed
令狐冲,丁坚,15,Directed
令狐冲,上官,7,Directed
令狐冲,上官云,31,Directed
令狐冲,不戒和尚,44,Directed
令狐冲,丛不弃,5,Directed
令狐冲,东方不败,90,Directed
令狐冲,严三星,10,Directed
令狐冲,丹青生,64,Directed
令狐冲,乐厚,18,Directed
令狐冲,乔峰,1,Directed
令狐冲,于人豪,3,Directed
令狐冲,于嫂,19,Directed
令狐冲,仇松年,12,Directed
令狐冲,仪和,84,Directed
令狐冲,仪清,61,Directed
令狐冲,仪琳,222,Directed
令狐冲,任我行,140,Directed
令狐冲,任盈盈,3,Directed
令狐冲,何三七,5,Directed
令狐冲,何足道,10,Directed
令狐冲,余沧海,73,Directed
令狐冲,侯人英,2,Directed
令狐冲,农夫,4,Directed
令狐冲,农妇,2,Directed
令狐冲,冲虚,68,Directed
令狐冲,冲虚道长,36,Directed
令狐冲,刘正风,40,Directed
令狐冲,劳德诺,58,Directed
令狐冲,卜沉,4,Directed
令狐冲,史登达,1,Directed
令狐冲,司马大,8,Directed
令狐冲,吉人通,2,Directed
令狐冲,向大年,2,Directed
令狐冲,向问天,152,Directed
令狐冲,吴天德,7,Directed
令狐冲,吴柏英,2,Directed
令狐冲,周孤桐,2,Directed
令狐冲,哑婆婆,11,Directed
令狐冲,哑巴,3,Directed
令狐冲,大汉,15,Directed
令狐冲,天乙道人,4,Directed
令狐冲,天松道人,3,Directed
令狐冲,天门道人,22,Directed
令狐冲,宁中则,3,Directed
令狐冲,定逸,78,Directed
令狐冲,定静师太,27,Directed
令狐冲,封不平,18,Directed
令狐冲,少妇,4,Directed
令狐冲,岳不群,324,Directed
令狐冲,岳灵珊,246,Directed
令狐冲,左冷禅,118,Directed
令狐冲,平一指,33,Directed
令狐冲,平夫人,2,Directed
令狐冲,建除,2,Directed
令狐冲,张九,2,Directed
令狐冲,张夫人,8,Directed
令狐冲,成不忧,10,Directed
令狐冲,成高道人,1,Directed
令狐冲,教书先生,1,Directed
